openalex_id,doi,title,year,cited_by_count,authors,source,is_oa,oa_url,stage,abstract
https://openalex.org/W4401587065,https://doi.org/10.1007/s11042-024-20016-1,Generative artificial intelligence: a systematic review and applications,2024,410,Sandeep Singh Sengar; Affan Bin Hasan; Sanjay Kumar; Fiona Carroll,Multimedia Tools and Applications,True,https://link.springer.com/content/pdf/10.1007/s11042-024-20016-1.pdf,included,"Abstract In recent years, the study of artificial intelligence (AI) has undergone a paradigm shift. This has been propelled by the groundbreaking capabilities of generative models both in supervised and unsupervised learning scenarios. Generative AI has shown state-of-the-art performance in solving perplexing real-world conundrums in fields such as image translation, medical diagnostics, textual imagery fusion, natural language processing, and beyond. This paper documents the systematic review and analysis of recent advancements and techniques in Generative AI with a detailed discussion of their applications including application-specific models. Indeed, the major impact that generative AI has made to date, has been in language generation with the development of large language models, in the field of image translation and several other interdisciplinary applications of generative AI. Moreover, the primary contribution of this paper lies in its coherent synthesis of the latest advancements in these areas, seamlessly weaving together contemporary breakthroughs in the field. Particularly, how it shares an exploration of the future trajectory for generative AI. In conclusion, the paper ends with a discussion of Responsible AI principles, and the necessary ethical considerations for the sustainability and growth of these generative models."
https://openalex.org/W4211126031,https://doi.org/10.1080/0960085x.2022.2026621,Thinking responsibly about responsible AI and ‘the dark side’ of AI,2022,400,Patrick Mikalef; Kieran Conboy; Jenny Eriksson Lundström; Aleš Popovič,European Journal of Information Systems,True,https://www.tandfonline.com/doi/pdf/10.1080/0960085X.2022.2026621?needAccess=true,included,"Artificial Intelligence (AI) has been argued to offer a myriad of improvements in how we work and live. The notion of AI comprises a wide-ranging set of technologies that allow individuals and organizations to integrate and analyze data and use that insight to improve or automate decision-making. While most attention has been placed on the positive aspects companies realize by the adoption by the adoption and use of AI, there is a growing concern around the negative and unintended consequences of such technologies. In this special issue we have made a call for research papers that help us explore the dark side of AI use. By adopting a dark side lens, we aimed to expand our understanding of how AI should be implemented in practice, and how to minimize or avoid negative outcomes. In this editorial, we build on the notion of responsible AI, to highlight the different ways in which AI can potentially produce unintended consequences, as well as to suggest alternative paths future IS research can follow to improve our knowledge about how to mitigate such occurrences. We further expand on dark side theorizing in order to uncover hidden assumptions of current literature as well as to propose other prominent themes that can guide future IS research on AI adoption and use."
https://openalex.org/W4406063062,https://doi.org/10.1016/j.jsis.2024.101885,Responsible artificial intelligence governance: A review and research framework,2025,387,Emmanouil Papagiannidis; Patrick Mikalef; Kieran Conboy,The Journal of Strategic Information Systems,True,https://doi.org/10.1016/j.jsis.2024.101885,included,"• Synthesizes empirical studies on responsible AI and the underlying principles. • Differentiates between principles and governance of AI in a responsible way. • Analyzes through a critical lens existing studies and uncovers underlying assumptions. • Defines the notion of responsible AI governance based on the synthesis and critical reflection. • Develops a research agenda and identifies important areas for future research within the IS domain. The widespread and rapid diffusion of artificial intelligence (AI) into all types of organizational activities necessitates the ethical and responsible deployment of these technologies. Various national and international policies, regulations, and guidelines aim to address this issue, and several organizations have developed frameworks detailing the principles of responsible AI. Nevertheless, the understanding of how such principles can be operationalized in designing, executing, monitoring, and evaluating AI applications is limited. The literature is disparate and lacks cohesion, clarity, and, in some cases, depth. Subsequently, this scoping review aims to synthesize and critically reflect on the research on responsible AI. Based on this synthesis, we developed a conceptual framework for responsible AI governance (defined through structural, relational, and procedural practices), its antecedents, and its effects. The framework serves as the foundation for developing an agenda for future research and critically reflects on the notion of responsible AI governance."
https://openalex.org/W4319348251,https://doi.org/10.1007/s00146-023-01635-y,Accountability in artificial intelligence: what it is and how it works,2023,379,Claudio Novelli; Mariarosaria Taddeo; Luciano Floridi,AI & Society,True,https://doi.org/10.1007/s00146-023-01635-y,included,"Abstract Accountability is a cornerstone of the governance of artificial intelligence (AI). However, it is often defined too imprecisely because its multifaceted nature and the sociotechnical structure of AI systems imply a variety of values, practices, and measures to which accountability in AI can refer. We address this lack of clarity by defining accountability in terms of answerability, identifying three conditions of possibility (authority recognition, interrogation, and limitation of power), and an architecture of seven features (context, range, agent, forum, standards, process, and implications). We analyze this architecture through four accountability goals (compliance, report, oversight, and enforcement). We argue that these goals are often complementary and that policy-makers emphasize or prioritize some over others depending on the proactive or reactive use of accountability and the missions of AI governance."
https://openalex.org/W3164641649,https://doi.org/10.1016/j.jrurstud.2021.05.003,Digital transformation of agriculture and rural areas: A socio-cyber-physical system framework to support responsibilisation,2021,354,Kelly Rijswijk; Laurens Klerkx; Manlio Bacco; Fabio Bartolini; Ellen Bulten; Lies Debruyne; Joost Dessein; Ivano Scotti,Journal of Rural Studies,True,https://www.sciencedirect.com/science/article/pii/S074301672100125X/pdf,included,"Digital technologies are often seen as an opportunity to enable sustainable futures in agriculture and rural areas. However, this digital transformation process is not inherently good as it impacts on many aspects (e.g. economic, environmental, social, technological, institutional) and their relations. The responsible research and innovation approach calls for a better understanding and anticipation of the often unknown impacts. To meet this aim we have developed a framework that allows to gain insight on the relations between the social, the cyber and the physical, i.e. a socio-cyber-physical system and have described conditions for a successful digital transformation of such a system. These are design of, and creating access to digital technologies, and navigating system complexity. This framework allows for a better problematisation of digital transformation and has been illustrated through an example of digital dairy farming. It supports an enhanced understanding of moral responsibilities regarding digital transformation, fitting within the responsible research and innovation approach, as well as a better understanding who is responsible or accountable for the identified (positive or negative) impacts, i.e. responsibilisation."
https://openalex.org/W4210605645,https://doi.org/10.1016/j.socscimed.2022.114782,SHIFTing artificial intelligence to be responsible in healthcare: A systematic review,2022,334,Haytham Siala; Yichuan Wang,Social Science & Medicine,True,https://www.sciencedirect.com/science/article/pii/S0277953622000855/pdf,included,"A variety of ethical concerns about artificial intelligence (AI) implementation in healthcare have emerged as AI becomes increasingly applicable and technologically advanced. The last decade has witnessed significant endeavors in striking a balance between ethical considerations and health transformation led by AI. Despite a growing interest in AI ethics, implementing AI-related technologies and initiatives responsibly in healthcare settings remains a challenge. In response to this topical challenge, we reviewed 253 articles pertaining to AI ethics in healthcare published between 2000 and 2020, summarizing the coherent themes of responsible AI initiatives. A preferred reporting items for systematic review and meta-analysis (PRISMA) approach was employed to screen and select articles, and a hermeneutic approach was adopted to conduct systematic literature review. By synthesizing relevant knowledge from AI governance and ethics, we propose a responsible AI initiative framework that encompasses five core themes for AI solution developers, healthcare professionals, and policy makers. These themes are summarized in the acronym SHIFT: Sustainability, Human centeredness, Inclusiveness, Fairness, and Transparency. In addition, we unravel the key issues and challenges concerning responsible AI use in healthcare, and outline avenues for future research."
https://openalex.org/W4400303336,https://doi.org/10.3389/fhumd.2024.1421273,Transparency and accountability in AI systems: safeguarding wellbeing in the age of algorithmic decision-making,2024,330,Ben Chester Cheong,Frontiers in Human Dynamics,True,https://doi.org/10.3389/fhumd.2024.1421273,included,"The rapid integration of artificial intelligence (AI) systems into various domains has raised concerns about their impact on individual and societal wellbeing, particularly due to the lack of transparency and accountability in their decision-making processes. This review aims to provide an overview of the key legal and ethical challenges associated with implementing transparency and accountability in AI systems. The review identifies four main thematic areas: technical approaches, legal and regulatory frameworks, ethical and societal considerations, and interdisciplinary and multi-stakeholder approaches. By synthesizing the current state of research and proposing key strategies for policymakers, this review contributes to the ongoing discourse on responsible AI governance and lays the foundation for future research in this critical area. Ultimately, the goal is to promote individual and societal wellbeing by ensuring that AI systems are developed and deployed in a transparent, accountable, and ethical manner."
https://openalex.org/W3207360334,https://doi.org/10.2196/26522,Application Scenarios for Artificial Intelligence in Nursing Care: Rapid Review,2021,296,Kathrin Seibert; Dominik Domhoff; Dominik Bruch; Matthias Schulte‐Althoff; Daniel Fürstenau; Felix Bießmann; Karin Wolf‐Ostermann,Journal of Medical Internet Research,True,https://www.jmir.org/2021/11/e26522/PDF,included,"BACKGROUND: Artificial intelligence (AI) holds the promise of supporting nurses' clinical decision-making in complex care situations or conducting tasks that are remote from direct patient interaction, such as documentation processes. There has been an increase in the research and development of AI applications for nursing care, but there is a persistent lack of an extensive overview covering the evidence base for promising application scenarios. OBJECTIVE: This study synthesizes literature on application scenarios for AI in nursing care settings as well as highlights adjacent aspects in the ethical, legal, and social discourse surrounding the application of AI in nursing care. METHODS: Following a rapid review design, PubMed, CINAHL, Association for Computing Machinery Digital Library, Institute of Electrical and Electronics Engineers Xplore, Digital Bibliography & Library Project, and Association for Information Systems Library, as well as the libraries of leading AI conferences, were searched in June 2020. Publications of original quantitative and qualitative research, systematic reviews, discussion papers, and essays on the ethical, legal, and social implications published in English were included. Eligible studies were analyzed on the basis of predetermined selection criteria. RESULTS: The titles and abstracts of 7016 publications and 704 full texts were screened, and 292 publications were included. Hospitals were the most prominent study setting, followed by independent living at home; fewer application scenarios were identified for nursing homes or home care. Most studies used machine learning algorithms, whereas expert or hybrid systems were entailed in less than every 10th publication. The application context of focusing on image and signal processing with tracking, monitoring, or the classification of activity and health followed by care coordination and communication, as well as fall detection, was the main purpose of AI applications. Few studies have rep"
https://openalex.org/W4322775759,https://doi.org/10.1007/s11301-023-00320-0,"Applications of Explainable Artificial Intelligence in Finance—a systematic review of Finance, Information Systems, and Computer Science literature",2023,254,Patrick Weber; K. Valerie Carl; Oliver Hinz,Management Review Quarterly,True,https://link.springer.com/content/pdf/10.1007/s11301-023-00320-0.pdf,included,"Abstract Digitalization and technologization affect numerous domains, promising advantages but also entailing risks. Hence, when decision-makers in highly-regulated domains like Finance implement these technological advances—especially Artificial Intelligence—regulators prescribe high levels of transparency, assuring the traceability of decisions for third parties. Explainable Artificial Intelligence (XAI) is of tremendous importance in this context. We provide an overview of current research on XAI in Finance with a systematic literature review screening 2,022 articles from leading Finance, Information Systems, and Computer Science outlets. We identify a set of 60 relevant articles, classify them according to the used XAI methods and goals that they aim to achieve, and provide an overview of XAI methods used in different Finance areas. Areas like risk management, portfolio optimization, and applications around the stock market are well-researched, while anti-money laundering is understudied. Researchers implement both transparent models and post-hoc explainability, while they recently favored the latter."
https://openalex.org/W4285589279,https://doi.org/10.1007/s11747-022-00889-0,Trust in blockchain-enabled exchanges: Future directions in blockchain marketing,2022,243,Teck Ming Tan; Saila Saraniemi,Journal of the Academy of Marketing Science,True,https://link.springer.com/content/pdf/10.1007/s11747-022-00889-0.pdf,included,"Abstract Prior research typically positions blockchain technology as enabling a trustless exchange environment without specifically investigating how blockchain technology provides trust and what makes the data in a blockchain “tamperproof” and “immutable.” This article serves to address these research gaps by conducting semi-structured interviews with 18 informants who have had at least three years of project experience with blockchain-enabled exchanges. Our findings uncover three unique aspects of blockchain that enable trust in exchange vs. a traditional exchange: (1) trust in exchange actors: mathematics and cryptography vs. human guardians within institutions, (2) trust in exchange actions: information transparency enabling tamperproof and immutable data vs. information asymmetry, and (3) trust in exchange assets: digital vs. manual escrows for verifying ownership of valuable goods. This research is vital for marketing scholars and practitioners who seek to understand the rise of threats to trust regarding online advertising, customer trust, privacy, and digital rights."
https://openalex.org/W3142698583,https://doi.org/10.17705/1jais.00664,Sociotechnical Envelopment of Artificial Intelligence: An Approach to Organizational Deployment of Inscrutable Artificial Intelligence Systems,2021,168,Aleksandre Asatiani; Pekka Malo; Per Rådberg Nagbøl; Esko Penttinen; Tapani Rinta-Kahila; Antti Salovaara,Journal of the Association for Information Systems,True,https://aisel.aisnet.org/cgi/viewcontent.cgi?article=2001&context=jais,included,"The paper presents an approach for implementing inscrutable (i.e., nonexplainable) artificial intelligence (AI) such as neural networks in an accountable and safe manner in organizational settings. Drawing on an exploratory case study and the recently proposed concept of envelopment, it describes a case of an organization successfully “enveloping” its AI solutions to balance the performance benefits of flexible AI models with the risks that inscrutable models can entail. The authors present several envelopment methods—establishing clear boundaries within which the AI is to interact with its surroundings, choosing and curating the training data well, and appropriately managing input and output sources—alongside their influence on the choice of AI models within the organization. This work makes two key contributions: It introduces the concept of sociotechnical envelopment by demonstrating the ways in which an organization’s successful AI envelopment depends on the interaction of social and technical factors, thus extending the literature’s focus beyond mere technical issues. Secondly, the empirical examples illustrate how operationalizing a sociotechnical envelopment enables an organization to manage the trade-off between low explainability and high performance presented by inscrutable models. These contributions pave the way for more responsible, accountable AI implementations in organizations, whereby humans can gain better control of even inscrutable machine-learning models."
https://openalex.org/W4401727214,https://doi.org/10.18267/j.aip.235,Generative Artificial Intelligence in Education: Advancing Adaptive and Personalized Learning,2024,124,Manel Guettala; Samir Bourekkache; Okba Kazar; Saad Harous,Acta Informatica Pragensia,True,https://aip.vse.cz/doi/10.18267/j.aip.235.pdf,included,"The integration of generative artificial intelligence (AI) into adaptive and personalized learning represents a transformative shift in the educational landscape.This research paper investigates the impact of incorporating generative AI into adaptive and personalized learning environments, with a focus on tracing the evolution from conventional artificial intelligence methods to generative AI and identifying its diverse applications in education.The study begins with a comprehensive review of the evolution of generative AI models and frameworks.A framework of selection criteria is established to curate case studies showcasing the applications of generative AI in education.These case studies are analysed to elucidate the benefits and challenges associated with integrating generative AI into adaptive learning frameworks.Through an in-depth analysis of selected case studies, the study reveals tangible benefits derived from generative AI integration, including increased student engagement, improved test scores and accelerated skill development.Ethical, technical and pedagogical challenges related to generative AI integration are identified, emphasizing the need for careful consideration and collaborative efforts between educators and technologists.The findings underscore the transformative potential of generative AI in revolutionizing education.By addressing ethical concerns, navigating technical challenges and embracing human-centric approaches, educators and technologists can collaboratively harness the power of generative AI to create innovative and inclusive learning environments.Additionally, the study highlights the transition from Education 4.0 to Education 5.0, emphasizing the importance of social-emotional learning and human connection alongside personalization in shaping the future of education."
https://openalex.org/W4390670289,https://doi.org/10.3390/electronics13020269,"A Review of Immersive Technologies, Knowledge Representation, and AI for Human-Centered Digital Experiences",2024,107,Nikolaos Partarakis; Xenophon Zabulis,Electronics,True,https://www.mdpi.com/2079-9292/13/2/269/pdf?version=1704615993,included,"The evolution of digital technologies has resulted in the emergence of diverse interaction technologies. In this paper, we conducted a review of seven domains under a human-centric approach user interface design, human-centered web-based information systems, semantic knowledge representation, X-reality applications, human motion and 3D digitization, serious games, and AI. In this review, we studied these domains concerning their impact on the way we interact with digital interfaces, process information, and engage in immersive experiences. As such, we highlighted the shifts in design paradigms, user-centered principles, and the rise of web-based information systems. The results of such shifts are materialized in modern immersive technologies, semantic knowledge representation, serious games, and the facilitation of artificial intelligence for interactions. Through this exploration, we aimed to assist our understanding of the challenges that lie ahead. The seamless integration of technologies, ethical considerations, accessibility, education for technological literacy, interoperability, user trust, environmental sustainability, and regulatory frameworks are becoming significant. These challenges present opportunities for the future to enrich human experiences while addressing societal needs. This paper lays the groundwork for thoughtful and innovative approaches to the challenges that will define the future of human–computer interaction and information technologies."
